UNITID,EFALEVEL,LINE,SECTION,LSTUDY,XEFTOTLT,EFTOTLT,XEFTOTLM,EFTOTLM,XEFTOTLW,EFTOTLW,XEFAIANT,EFAIANT,XEFAIANM,EFAIANM,XEFAIANW,EFAIANW,XEFASIAT,EFASIAT,XEFASIAM,EFASIAM,XEFASIAW,EFASIAW,XEFBKAAT,EFBKAAT,XEFBKAAM,EFBKAAM,XEFBKAAW,EFBKAAW,XEFHISPT,EFHISPT,XEFHISPM,EFHISPM,XEFHISPW,EFHISPW,XEFNHPIT,EFNHPIT,XEFNHPIM,EFNHPIM,XEFNHPIW,EFNHPIW,XEFWHITT,EFWHITT,XEFWHITM,EFWHITM,XEFWHITW,EFWHITW,XEF2MORT,EF2MORT,XEF2MORM,EF2MORM,XEF2MORW,EF2MORW,XEFUNKNT,EFUNKNT,XEFUNKNM,EFUNKNM,XEFUNKNW,EFUNKNW,XEFNRALT,EFNRALT,XEFNRALM,EFNRALM,XEFNRALW,EFNRALW,XEFGNDRUN,EFGNDRUN,XEFGNDRAN,EFGNDRAN,XEFGNDRUA,EFGNDRUA,XEFGNDRKN,EFGNDRKN
133979,11,99,3,1,R,23,R,15,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
133979,12,99,3,3,R,71,R,21,R,50,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,55,R,18,R,37,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,7,R,2,R,5,R,1,R,1,Z,0,R,1,Z,0,R,1,R,5,Z,0,R,5,R,0,A,,R,0,R,71
133979,19,99,3,1,R,62,R,47,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,37,R,27,R,10,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,14,R,12,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,9,R,6,R,3,A,,A,,A,,A,
133979,20,99,3,1,R,750,R,342,R,408,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,600,R,267,R,333,R,24,R,15,R,9,R,2,Z,0,R,2,R,24,R,12,R,12,R,2,Z,0,R,2,R,15,R,5,R,10,R,83,R,43,R,40,A,,A,,A,,A,
133979,21,14,1,4,R,1174,R,515,R,659,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,975,R,410,R,565,R,30,R,16,R,14,R,2,Z,0,R,2,R,54,R,35,R,19,R,2,Z,0,R,2,R,16,R,6,R,10,R,95,R,48,R,47,A,,A,,A,,A,
133979,22,8,1,1,R,1143,R,502,R,641,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,949,R,399,R,550,R,30,R,16,R,14,R,2,Z,0,R,2,R,50,R,33,R,17,R,2,Z,0,R,2,R,16,R,6,R,10,R,94,R,48,R,46,A,,A,,A,,A,
133979,23,6,1,1,R,1143,R,502,R,641,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,949,R,399,R,550,R,30,R,16,R,14,R,2,Z,0,R,2,R,50,R,33,R,17,R,2,Z,0,R,2,R,16,R,6,R,10,R,94,R,48,R,46,A,,A,,A,,A,
133979,24,1,1,1,R,366,R,131,R,235,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,342,R,119,R,223,R,7,R,2,R,5,Z,0,Z,0,Z,0,R,12,R,9,R,3,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,1,R,4,A,,A,,A,,A,
133979,25,99,1,1,R,777,R,371,R,406,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,607,R,280,R,327,R,23,R,14,R,9,R,2,Z,0,R,2,R,38,R,24,R,14,R,2,Z,0,R,2,R,16,R,6,R,10,R,89,R,47,R,42,A,,A,,A,,A,
133979,32,11,1,3,R,31,R,13,R,18,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,26,R,11,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,4,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,1,Z,0,R,1,A,,A,,A,,A,
133979,39,2,1,1,R,60,R,45,R,15,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,35,R,25,R,10,R,1,R,1,Z,0,Z,0,Z,0,Z,0,R,14,R,12,R,2,Z,0,Z,0,Z,0,R,1,R,1,Z,0,R,9,R,6,R,3,A,,A,,A,,A,
133979,40,3,1,1,R,717,R,326,R,391,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,572,R,255,R,317,R,22,R,13,R,9,R,2,Z,0,R,2,R,24,R,12,R,12,R,2,Z,0,R,2,R,15,R,5,R,10,R,80,R,41,R,39,A,,A,,A,,A,
133979,41,28,2,4,R,103,R,44,R,59,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,84,R,37,R,47,R,7,R,4,R,3,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,R,1,Z,0,R,1,Z,0,R,1,R,7,R,2,R,5,A,,A,,A,,A,
133979,42,22,2,1,R,63,R,36,R,27,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,55,R,30,R,25,R,5,R,4,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,A,,A,,A,,A,
133979,43,20,2,1,R,40,R,21,R,19,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,35,R,17,R,18,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,A,,A,,A,,A,
133979,44,15,2,1,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,5,R,3,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
133979,45,99,2,1,R,35,R,18,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,30,R,14,R,16,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,A,,A,,A,,A,
133979,51,21,2,1,R,23,R,15,R,8,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,20,R,13,R,7,R,3,R,2,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
133979,52,25,2,3,R,40,R,8,R,32,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,29,R,7,R,22,R,2,Z,0,R,2,Z,0,Z,0,Z,0,R,3,Z,0,R,3,R,1,R,1,Z,0,R,1,Z,0,R,1,R,4,Z,0,R,4,A,,A,,A,,A,
133979,59,16,2,1,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
133979,60,17,2,1,R,33,R,16,R,17,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,28,R,12,R,16,R,2,R,2,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,2,R,1,A,,A,,A,,A,
134024,1,29,3,4,R,25,R,11,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,3,R,5,R,6,R,3,R,3,R,3,R,2,R,1,R,1,R,0,R,1,R,0,S,,S,,S,
134024,2,99,3,1,R,25,R,11,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,3,R,5,R,6,R,3,R,3,R,3,R,2,R,1,R,1,R,0,R,1,R,0,S,,S,,S,
134024,3,99,3,1,R,25,R,11,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,3,R,5,R,6,R,3,R,3,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
134024,4,99,3,1,R,9,R,4,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,A,
134024,5,99,3,1,R,16,R,7,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,5,R,2,R,3,R,2,R,2,R,0,R,1,R,0,R,1,A,,A,,A,,A,
134024,20,99,3,1,R,16,R,7,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,5,R,2,R,3,R,2,R,2,R,0,R,1,R,0,R,1,A,,A,,A,,A,
134024,21,14,1,4,R,25,R,11,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,3,R,5,R,6,R,3,R,3,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
134024,22,8,1,1,R,25,R,11,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,3,R,5,R,6,R,3,R,3,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
134024,23,6,1,1,R,25,R,11,R,14,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,2,R,0,R,2,R,0,R,0,R,0,R,8,R,3,R,5,R,6,R,3,R,3,R,3,R,2,R,1,R,1,R,0,R,1,A,,A,,A,,A,
134024,24,1,1,1,R,9,R,4,R,5,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,2,R,1,R,2,R,0,R,2,R,0,R,0,R,0,R,2,R,1,R,1,R,1,R,1,R,0,R,1,R,0,R,1,R,0,R,0,R,0,A,,A,,A,,A,
134024,25,99,1,1,R,16,R,7,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,5,R,2,R,3,R,2,R,2,R,0,R,1,R,0,R,1,A,,A,,A,,A,
134024,40,3,1,1,R,16,R,7,R,9,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,R,6,R,2,R,4,R,5,R,2,R,3,R,2,R,2,R,0,R,1,R,0,R,1,A,,A,,A,,A,
134079,1,29,3,4,R,3211,R,1115,R,2096,R,11,R,5,R,6,R,82,R,21,R,61,R,243,R,69,R,174,R,539,R,180,R,359,R,27,R,2,R,25,R,2023,R,710,R,1313,R,130,R,51,R,79,R,39,R,12,R,27,R,117,R,65,R,52,R,0,A,,R,0,R,3211
134079,2,99,3,1,R,2682,R,945,R,1737,R,9,R,4,R,5,R,63,R,16,R,47,R,177,R,54,R,123,R,477,R,156,R,321,R,27,R,2,R,25,R,1710,R,609,R,1101,R,114,R,45,R,69,R,12,R,5,R,7,R,93,R,54,R,39,R,0,A,,R,0,R,2682
134079,3,99,3,1,R,2656,R,935,R,1721,R,9,R,4,R,5,R,63,R,16,R,47,R,177,R,54,R,123,R,474,R,155,R,319,R,27,R,2,R,25,R,1696,R,604,R,1092,R,114,R,45,R,69,R,5,R,2,R,3,R,91,R,53,R,38,A,,A,,A,,A,
134079,4,99,3,1,R,762,R,246,R,516,R,1,R,1,R,0,R,12,R,5,R,7,R,61,R,13,R,48,R,150,R,50,R,100,R,1,R,0,R,1,R,491,R,154,R,337,R,34,R,16,R,18,R,0,R,0,R,0,R,12,R,7,R,5,A,,A,,A,,A,
134079,5,99,3,1,R,1894,R,689,R,1205,R,8,R,3,R,5,R,51,R,11,R,40,R,116,R,41,R,75,R,324,R,105,R,219,R,26,R,2,R,24,R,1205,R,450,R,755,R,80,R,29,R,51,R,5,R,2,R,3,R,79,R,46,R,33,A,,A,,A,,A,
134079,11,99,3,1,R,26,R,10,R,16,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,3,R,1,R,2,R,0,R,0,R,0,R,14,R,5,R,9,R,0,R,0,R,0,R,7,R,3,R,4,R,2,R,1,R,1,A,,A,,A,,A,
134079,12,99,3,3,R,529,R,170,R,359,R,2,R,1,R,1,R,19,R,5,R,14,R,66,R,15,R,51,R,62,R,24,R,38,Z,0,Z,0,Z,0,R,313,R,101,R,212,R,16,R,6,R,10,R,27,R,7,R,20,R,24,R,11,R,13,R,0,A,,R,0,R,529
134079,19,99,3,1,R,110,R,59,R,51,R,0,R,0,R,0,R,1,R,0,R,1,R,11,R,4,R,7,R,22,R,10,R,12,R,1,R,1,R,0,R,59,R,37,R,22,R,8,R,3,R,5,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,
134079,20,99,3,1,R,1784,R,630,R,1154,R,8,R,3,R,5,R,50,R,11,R,39,R,105,R,37,R,68,R,302,R,95,R,207,R,25,R,1,R,24,R,1146,R,413,R,733,R,72,R,26,R,46,R,5,R,2,R,3,R,71,R,42,R,29,A,,A,,A,,A,
134079,21,14,1,4,R,3003,R,1051,R,1952,R,10,R,5,R,5,R,78,R,20,R,58,R,214,R,64,R,150,R,515,R,171,R,344,R,5,R,2,R,3,R,1915,R,672,R,1243,R,126,R,49,R,77,R,26,R,5,R,21,R,114,R,63,R,51,A,,A,,A,,A,
134079,22,8,1,1,R,2603,R,912,R,1691,R,8,R,4,R,4,R,62,R,15,R,47,R,172,R,52,R,120,R,466,R,152,R,314,R,5,R,2,R,3,R,1682,R,589,R,1093,R,113,R,44,R,69,R,3,R,1,R,2,R,92,R,53,R,39,A,,A,,A,,A,
134079,23,6,1,1,R,2596,R,908,R,1688,R,8,R,4,R,4,R,62,R,15,R,47,R,172,R,52,R,120,R,466,R,152,R,314,R,5,R,2,R,3,R,1677,R,586,R,1091,R,113,R,44,R,69,R,3,R,1,R,2,R,90,R,52,R,38,A,,A,,A,,A,
134079,24,1,1,1,R,762,R,246,R,516,R,1,R,1,R,0,R,12,R,5,R,7,R,61,R,13,R,48,R,150,R,50,R,100,R,1,R,0,R,1,R,491,R,154,R,337,R,34,R,16,R,18,R,0,R,0,R,0,R,12,R,7,R,5,A,,A,,A,,A,
134079,25,99,1,1,R,1834,R,662,R,1172,R,7,R,3,R,4,R,50,R,10,R,40,R,111,R,39,R,72,R,316,R,102,R,214,R,4,R,2,R,2,R,1186,R,432,R,754,R,79,R,28,R,51,R,3,R,1,R,2,R,78,R,45,R,33,A,,A,,A,,A,
134079,31,7,1,1,R,7,R,4,R,3,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,0,R,5,R,3,R,2,R,0,R,0,R,0,R,0,R,0,R,0,R,2,R,1,R,1,A,,A,,A,,A,
134079,32,11,1,3,R,400,R,139,R,261,R,2,R,1,R,1,R,16,R,5,R,11,R,42,R,12,R,30,R,49,R,19,R,30,Z,0,Z,0,Z,0,R,233,R,83,R,150,R,13,R,5,R,8,R,23,R,4,R,19,R,22,R,10,R,12,A,,A,,A,,A,
134079,39,2,1,1,R,108,R,58,R,50,R,0,R,0,R,0,R,1,R,0,R,1,R,11,R,4,R,7,R,22,R,10,R,12,R,1,R,1,R,0,R,57,R,36,R,21,R,8,R,3,R,5,R,0,R,0,R,0,R,8,R,4,R,4,A,,A,,A,,A,
134079,40,3,1,1,R,1726,R,604,R,1122,R,7,R,3,R,4,R,49,R,10,R,39,R,100,R,35,R,65,R,294,R,92,R,202,R,3,R,1,R,2,R,1129,R,396,R,733,R,71,R,25,R,46,R,3,R,1,R,2,R,70,R,41,R,29,A,,A,,A,,A,
134079,41,28,2,4,R,208,R,64,R,144,R,1,R,0,R,1,R,4,R,1,R,3,R,29,R,5,R,24,R,24,R,9,R,15,R,22,R,0,R,22,R,108,R,38,R,70,R,4,R,2,R,2,R,13,R,7,R,6,R,3,R,2,R,1,A,,A,,A,,A,
134079,42,22,2,1,R,79,R,33,R,46,R,1,R,0,R,1,R,1,R,1,Z,0,R,5,R,2,R,3,R,11,R,4,R,7,R,22,R,0,R,22,R,28,R,20,R,8,R,1,R,1,Z,0,R,9,R,4,R,5,R,1,R,1,Z,0,A,,A,,A,,A,
134079,43,20,2,1,R,60,R,27,R,33,R,1,R,0,R,1,R,1,R,1,Z,0,R,5,R,2,R,3,R,8,R,3,R,5,R,22,R,0,R,22,R,19,R,18,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,R,1,R,1,Z,0,A,,A,,A,,A,
134079,45,99,2,1,R,60,R,27,R,33,R,1,R,0,R,1,R,1,R,1,Z,0,R,5,R,2,R,3,R,8,R,3,R,5,R,22,R,0,R,22,R,19,R,18,R,1,R,1,R,1,Z,0,R,2,R,1,R,1,R,1,R,1,Z,0,A,,A,,A,,A,
134079,51,21,2,1,R,19,R,6,R,13,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,3,R,1,R,2,Z,0,Z,0,Z,0,R,9,R,2,R,7,R,0,R,0,Z,0,R,7,R,3,R,4,Z,0,Z,0,Z,0,A,,A,,A,,A,
134079,52,25,2,3,R,129,R,31,R,98,R,0,R,0,R,0,R,3,R,0,R,3,R,24,R,3,R,21,R,13,R,5,R,8,Z,0,Z,0,Z,0,R,80,R,18,R,62,R,3,R,1,R,2,R,4,R,3,R,1,R,2,R,1,R,1,A,,A,,A,,A,
134079,59,16,2,1,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,R,2,R,1,R,1,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,Z,0,A,,A,,A,,A,
134079,60,17,2,1,R,58,R,26,R,32,R,1,R,0,R,1,R,1,R,1,Z,0,R,5,R,2,R,3,R,8,R,3,R,5,R,22,R,0,R,22,R,17,R,17,Z,0,R,1,R,1,Z,0,R,2,R,1,R,1,R,1,R,1,Z,0,A,,A,,A,,A,
134097,1,29,3,4,R,43889,R,18487,R,25402,R,43,R,18,R,25,R,1672,R,709,R,963,R,3730,R,1234,R,2496,R,9258,R,3855,R,5403,R,24,R,11,R,13,R,24245,R,10375,R,13870,R,1859,R,726,R,1133,R,640,R,291,R,349,R,2418,R,1268,R,1150,R,0,R,0,R,0,R,43889
134097,2,99,3,1,R,32720,R,14313,R,18407,R,26,R,13,R,13,R,1248,R,564,R,684,R,2359,R,905,R,1454,R,7593,R,3295,R,4298,R,19,R,8,R,11,R,18761,R,8375,R,10386,R,1443,R,604,R,839,R,473,R,212,R,261,R,798,R,337,R,461,R,0,R,0,R,0,R,32720
134097,3,99,3,1,R,32212,R,14125,R,18087,R,26,R,13,R,13,R,1219,R,550,R,669,R,2323,R,891,R,1432,R,7559,R,3280,R,4279,R,17,R,7,R,10,R,18568,R,8281,R,10287,R,1427,R,600,R,827,R,450,R,199,R,251,R,623,R,304,R,319,A,,A,,A,,A,
134097,4,99,3,1,R,5850,R,2498,R,3352,R,4,R,3,R,1,R,272,R,128,R,144,R,374,R,139,R,235,R,1408,R,609,R,799,R,4,R,1,R,3,R,3299,R,1408,R,1891,R,292,R,116,R,176,R,114,R,54,R,60,R,83,R,40,R,43,A,,A,,A,,A,
134097,5,99,3,1,R,26362,R,11627,R,14735,R,22,R,10,R,12,R,947,R,422,R,525,R,1949,R,752,R,1197,R,6151,R,2671,R,3480,R,13,R,6,R,7,R,15269,R,6873,R,8396,R,1135,R,484,R,651,R,336,R,145,R,191,R,540,R,264,R,276,A,,A,,A,,A,
134097,11,99,3,1,R,508,R,188,R,320,R,0,R,0,R,0,R,29,R,14,R,15,R,36,R,14,R,22,R,34,R,15,R,19,R,2,R,1,R,1,R,193,R,94,R,99,R,16,R,4,R,12,R,23,R,13,R,10,R,175,R,33,R,142,A,,A,,A,,A,
134097,12,99,3,3,R,11169,R,4174,R,6995,R,17,R,5,R,12,R,424,R,145,R,279,R,1371,R,329,R,1042,R,1665,R,560,R,1105,R,5,R,3,R,2,R,5484,R,2000,R,3484,R,416,R,122,R,294,R,167,R,79,R,88,R,1620,R,931,R,689,R,0,R,0,R,0,R,11169
134097,19,99,3,1,R,2307,R,1115,R,1192,R,1,R,0,R,1,R,70,R,40,R,30,R,209,R,83,R,126,R,530,R,236,R,294,R,1,R,1,R,0,R,1311,R,664,R,647,R,126,R,61,R,65,R,4,R,3,R,1,R,55,R,27,R,28,A,,A,,A,,A,
134097,20,99,3,1,R,24055,R,10512,R,13543,R,21,R,10,R,11,R,877,R,382,R,495,R,1740,R,669,R,1071,R,5621,R,2435,R,3186,R,12,R,5,R,7,R,13958,R,6209,R,7749,R,1009,R,423,R,586,R,332,R,142,R,190,R,485,R,237,R,248,A,,A,,A,,A,
134097,21,14,1,4,R,35992,R,15593,R,20399,R,31,R,16,R,15,R,1387,R,591,R,796,R,2622,R,937,R,1685,R,7757,R,3320,R,4437,R,17,R,7,R,10,R,19934,R,8679,R,11255,R,1545,R,623,R,922,R,538,R,242,R,296,R,2161,R,1178,R,983,A,,A,,A,,A,
134097,22,8,1,1,R,29414,R,12781,R,16633,R,22,R,13,R,9,R,1107,R,497,R,610,R,2049,R,776,R,1273,R,6882,R,2978,R,3904,R,16,R,7,R,9,R,16939,R,7475,R,9464,R,1309,R,541,R,768,R,422,R,184,R,238,R,668,R,310,R,358,A,,A,,A,,A,
134097,23,6,1,1,R,29271,R,12735,R,16536,R,22,R,13,R,9,R,1103,R,497,R,606,R,2048,R,775,R,1273,R,6873,R,2977,R,3896,R,16,R,7,R,9,R,16904,R,7460,R,9444,R,1309,R,541,R,768,R,421,R,183,R,238,R,575,R,282,R,293,A,,A,,A,,A,
134097,24,1,1,1,R,5759,R,2460,R,3299,R,4,R,3,R,1,R,268,R,126,R,142,R,361,R,135,R,226,R,1384,R,600,R,784,R,4,R,1,R,3,R,3251,R,1386,R,1865,R,290,R,115,R,175,R,114,R,54,R,60,R,83,R,40,R,43,A,,A,,A,,A,
134097,25,99,1,1,R,23512,R,10275,R,13237,R,18,R,10,R,8,R,835,R,371,R,464,R,1687,R,640,R,1047,R,5489,R,2377,R,3112,R,12,R,6,R,6,R,13653,R,6074,R,7579,R,1019,R,426,R,593,R,307,R,129,R,178,R,492,R,242,R,250,A,,A,,A,,A,
134097,31,7,1,1,R,143,R,46,R,97,R,0,R,0,R,0,R,4,R,0,R,4,R,1,R,1,R,0,R,9,R,1,R,8,R,0,R,0,R,0,R,35,R,15,R,20,R,0,R,0,R,0,R,1,R,1,R,0,R,93,R,28,R,65,A,,A,,A,,A,
134097,32,11,1,3,R,6578,R,2812,R,3766,R,9,R,3,R,6,R,280,R,94,R,186,R,573,R,161,R,412,R,875,R,342,R,533,R,1,R,0,R,1,R,2995,R,1204,R,1791,R,236,R,82,R,154,R,116,R,58,R,58,R,1493,R,868,R,625,A,,A,,A,,A,
134097,39,2,1,1,R,2088,R,1014,R,1074,R,1,R,0,R,1,R,62,R,35,R,27,R,188,R,74,R,114,R,479,R,220,R,259,R,1,R,1,R,0,R,1189,R,603,R,586,R,114,R,54,R,60,R,3,R,3,R,0,R,51,R,24,R,27,A,,A,,A,,A,
134097,40,3,1,1,R,21424,R,9261,R,12163,R,17,R,10,R,7,R,773,R,336,R,437,R,1499,R,566,R,933,R,5010,R,2157,R,2853,R,11,R,5,R,6,R,12464,R,5471,R,6993,R,905,R,372,R,533,R,304,R,126,R,178,R,441,R,218,R,223,A,,A,,A,,A,
134097,41,28,2,4,R,7897,R,2894,R,5003,R,12,R,2,R,10,R,285,R,118,R,167,R,1108,R,297,R,811,R,1501,R,535,R,966,R,7,R,4,R,3,R,4311,R,1696,R,2615,R,314,R,103,R,211,R,102,R,49,R,53,R,257,R,90,R,167,A,,A,,A,,A,
134097,42,22,2,1,R,3306,R,1532,R,1774,R,4,R,0,R,4,R,141,R,67,R,74,R,310,R,129,R,181,R,711,R,317,R,394,R,3,R,1,R,2,R,1822,R,900,R,922,R,134,R,63,R,71,R,51,R,28,R,23,R,130,R,27,R,103,A,,A,,A,,A,
134097,43,20,2,1,R,2941,R,1390,R,1551,R,4,R,0,R,4,R,116,R,53,R,63,R,275,R,116,R,159,R,686,R,303,R,383,R,1,R,0,R,1,R,1664,R,821,R,843,R,118,R,59,R,59,R,29,R,16,R,13,R,48,R,22,R,26,A,,A,,A,,A,
134097,44,15,2,1,R,91,R,38,R,53,R,0,R,0,R,0,R,4,R,2,R,2,R,13,R,4,R,9,R,24,R,9,R,15,R,0,R,0,R,0,R,48,R,22,R,26,R,2,R,1,R,1,R,0,R,0,R,0,R,0,R,0,R,0,A,,A,,A,,A,
134097,45,99,2,1,R,2850,R,1352,R,1498,R,4,R,0,R,4,R,112,R,51,R,61,R,262,R,112,R,150,R,662,R,294,R,368,R,1,R,0,R,1,R,1616,R,799,R,817,R,116,R,58,R,58,R,29,R,16,R,13,R,48,R,22,R,26,A,,A,,A,,A,
134097,51,21,2,1,R,365,R,142,R,223,R,0,R,0,R,0,R,25,R,14,R,11,R,35,R,13,R,22,R,25,R,14,R,11,R,2,R,1,R,1,R,158,R,79,R,79,R,16,R,4,R,12,R,22,R,12,R,10,R,82,R,5,R,77,A,,A,,A,,A,
134097,52,25,2,3,R,4591,R,1362,R,3229,R,8,R,2,R,6,R,144,R,51,R,93,R,798,R,168,R,630,R,790,R,218,R,572,R,4,R,3,R,1,R,2489,R,796,R,1693,R,180,R,40,R,140,R,51,R,21,R,30,R,127,R,63,R,64,A,,A,,A,,A,
134097,59,16,2,1,R,219,R,101,R,118,R,0,R,0,R,0,R,8,R,5,R,3,R,21,R,9,R,12,R,51,R,16,R,35,R,0,R,0,R,0,R,122,R,61,R,61,R,12,R,7,R,5,R,1,R,0,R,1,R,4,R,3,R,1,A,,A,,A,,A,
134097,60,17,2,1,R,2631,R,1251,R,1380,R,4,R,0,R,4,R,104,R,46,R,58,R,241,R,103,R,138,R,611,R,278,R,333,R,1,R,0,R,1,R,1494,R,738,R,756,R,104,R,51,R,53,R,28,R,16,R,12,R,44,R,19,R,25,A,,A,,A,,A,
134130,1,29,3,4,R,56311,R,24863,R,31448,R,45,R,25,R,20,R,5784,R,2663,R,3121,R,2957,R,970,R,1987,R,12024,R,5006,R,7018,R,32,R,12,R,20,R,26717,R,11629,R,15088,R,2491,R,1039,R,1452,R,1133,R,527,R,606,R,5128,R,2992,R,2136,R,7,S,,S,,S,
134130,2,99,3,1,R,36573,R,16567,R,20006,R,20,R,14,R,6,R,4464,R,2145,R,2319,R,1778,R,627,R,1151,R,8971,R,3851,R,5120,R,22,R,9,R,13,R,17817,R,8222,R,9595,R,1819,R,776,R,1043,R,594,R,313,R,281,R,1088,R,610,R,478,R,6,S,,S,,S,
